address,candidate_labels,Unnamed: 0,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type,cluster_id
0x2d8d2ac5f701363b17f07a46e15e2e97282f5b0a,unknown,8071,410,0x2d8d2ac5f701363b17f07a46e15e2e97282f5b0a,1,0.0,0.0,2242.45,1,1,0,1,1,0.408515,0.408515,0.408515,0.408,0.408,0.408,0.0,0.0,0.0,2,0.408,0.4085154,0.0,0.0005154,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x2da8703d18afed53b303119e4ff06cf035a9fadb,"phishing,wash",8072,411,0x2da8703d18afed53b303119e4ff06cf035a9fadb,1,1728.13,140.11,124845.47,66,77,0,72,50,0.003378,102.0,2.89875,0.0,259.7,3.967762000000001,0.0,0.0,0.0,143,261.8723181,223.2037341,0.0,-38.66858404,195.0,488184.9615,471485.0297,0.0,15.0,73.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,92248.33556,3437.9222640000007,0.0,103545.1366,8895.943956000001,0.0,0.0,0.0,44.0,53.0,Tronix,Tronix,-1
0x2dc5616ec2b9d24906f0e11dc8d8a736392dfedd,unknown,8073,412,0x2dc5616ec2b9d24906f0e11dc8d8a736392dfedd,1,0.0,45.1,1082.45,0,24,1,4,0,0.0,8.47,0.919042,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,22.057,0.0,22.057,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,2
0x2df62e8d020984d77a5baaec76aa3473daf2d313,unknown,8074,413,0x2df62e8d020984d77a5baaec76aa3473daf2d313,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,unknown,8075,414,0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,1,0.0,1362.85,44349.57,1,15,0,13,1,0.05,9.99,1.502657,23.537776,23.537776,23.537776,0.0,0.0,0.0,16,23.537776,22.53985561,0.0,-0.997920391,3.0,13.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.37,4.456667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0, ,GSENetwork,1
0x2dfe2e0522cc1f050edcc7a05213bb55bbb36884ec9468fc39eccc013c65b5e4,unknown,8076,415,0x2dfe2e0522cc1f050edcc7a05213bb55bbb36884ec9468fc39eccc013c65b5e4,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x2e3a90d922c6d5f73136f83eb62a86e27b792487,unknown,8077,416,0x2e3a90d922c6d5f73136f83eb62a86e27b792487,1,1.68,7430.84,14865.05,2,2,0,2,1,0.1,0.104843,0.102422,0.099916,0.104843,0.102379,0.0,0.0,0.0,4,0.20475892,0.20484308,0.0,8.420000000000001e-05,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,unknown,8078,417,0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,1,0.0,841.75,9259.2,0,11,0,11,0,0.00973,10.0,1.460489,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,16.06538439,0.0,16.06538439,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,unknown,8079,418,0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,1,9571.62,92.65,69410.25,7,26,0,24,4,0.001312,4.9,1.063073,0.5,12.003871,4.02341,0.0,0.0,0.0,33,28.16387078,27.63989778,0.0,-0.5239729999999999,2.0,8.099999999999999e-11,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,An Etheal Promo,1
0x2e6ace64e85572eedaad739c3172ece853153c73,unknown,8080,419,0x2e6ace64e85572eedaad739c3172ece853153c73,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x2ea8449b6561e6fd33671177cc6525f163326ac3,unknown,8081,420,0x2ea8449b6561e6fd33671177cc6525f163326ac3,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x2eb045d518290aca828046641d29f605ead1a283,unknown,8082,421,0x2eb045d518290aca828046641d29f605ead1a283,1,0.0,122.24,475.0,1,2,0,2,1,0.5,0.51,0.505,1.009139,1.009139,1.009139,0.0,0.0,0.0,3,1.009139,1.01,0.0,0.0008609999999999,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,unknown,8083,422,0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,1,23381.6,9732.19,109073.55,3,4,0,3,3,0.004614,0.995,0.519925,0.01,2.150547,0.726182,0.0,0.0,0.0,7,2.17854675,2.07970175,0.0,-0.098845,2.0,113.37,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.37,100.0,56.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,blockwell.ai KYC Casper Token,1
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,unknown,8084,423,0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,1,107.43,27.04,647.45,2,16,0,13,1,0.020021,2.0,0.565497,0.05,0.1,0.075,0.0,0.0,0.0,18,0.15,9.047944384,0.0,8.897944384,6.0,101.3123878,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,99.0,16.885398000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0, ,ERC20,1
0x2f8debdcf62eb537871daede11f790d84ddf35cf,unknown,8085,424,0x2f8debdcf62eb537871daede11f790d84ddf35cf,1,8815.07,221.6,49172.2,5,23,0,20,5,0.0,2.0,0.564736,0.02,6.0,2.597572,0.0,0.0,0.0,28,12.98785974,12.98892024,0.0,0.0010605,1.0,1e-10,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,DMTS,1
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,unknown,8086,425,0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,1,0.0,0.0,3.8,1,1,0,1,1,3.328328,3.328328,3.328328,3.327467,3.327467,3.327467,0.0,0.0,0.0,2,3.32746737,3.32832837,0.0,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x3007a0db9caad557cf4589cfd550c21ce9399b15,unknown,8087,426,0x3007a0db9caad557cf4589cfd550c21ce9399b15,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,3.2e-08,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Signals Network Token,1
0x300d4fbdb7ef38488eb9338982686e04ba426715,unknown,8088,427,0x300d4fbdb7ef38488eb9338982686e04ba426715,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x3018a3eab048a0a1c15003b383a181f089a039cc,unknown,8089,428,0x3018a3eab048a0a1c15003b383a181f089a039cc,1,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
0x303345349da72a28d12d5515f145dd77cb84bacc,unknown,8090,429,0x303345349da72a28d12d5515f145dd77cb84bacc,1,751.87,293.18,11547.58,6,24,0,21,6,0.043402,6.399139,1.193881,0.4991390000000001,11.266896,4.774624,0.0,0.0,0.0,30,28.64774293,28.65313993,0.0,0.005397,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x303f41f4e6a1e1fc9cc2738c722b73b3d9fe54cb,unknown,8091,430,0x303f41f4e6a1e1fc9cc2738c722b73b3d9fe54cb,1,0.0,49493.72,197974.9,0,4,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,3.0,9.99,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.99,5.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,OCoin,0
0x304d66005b5ad49f7ce54aceba9bbadb4a5774db,unknown,8092,431,0x304d66005b5ad49f7ce54aceba9bbadb4a5774db,1,737.21,84.67,3058.33,3,10,0,9,3,0.01,5.0,1.561094,3.608353,6.0,5.202783999999999,0.0,0.0,0.0,13,15.60835291,15.61093591,0.0,0.002583,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x3095e50d8b6ecd80edc83943a19e00bf596e525f,unknown,8093,432,0x3095e50d8b6ecd80edc83943a19e00bf596e525f,1,0.0,0.0,5017.8,1,1,0,1,1,0.5,0.5,0.5,0.495,0.495,0.495,0.0,0.0,0.0,2,0.495,0.5,0.0,0.005,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x30be08e516b049afed7b35185497d9ec8d430227,unknown,8094,433,0x30be08e516b049afed7b35185497d9ec8d430227,1,0.0,58.23,7751.75,1,3,0,3,1,0.4,0.790611,0.530204,1.58975,1.58975,1.58975,0.0,0.0,0.0,4,1.58974978,1.59061078,0.0,0.0008609999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x30fac621bd26f6828551a79807ed3c2a70b1b082,unknown,8095,434,0x30fac621bd26f6828551a79807ed3c2a70b1b082,1,2423.17,116.01,17194.22,7,2,0,2,7,0.075661,0.833084,0.454373,0.050005,0.3257,0.129712,0.0,0.0,0.0,9,0.90798615,0.90874532,0.0,0.00075917,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x311c65dcbe025ead81cab2925b81489123ce2eda,unknown,8096,435,0x311c65dcbe025ead81cab2925b81489123ce2eda,1,0.0,1167.9,29197.45,0,25,1,14,0,0.0,20.0,1.545733,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,38.64333073,0.0,38.64333073,,,,,,,,,,,,,,,,,,,,,,,,,,2
0x311f71389e3de68f7b2097ad02c6ad7b2dde4c71,"phishing,wash",8097,436,0x311f71389e3de68f7b2097ad02c6ad7b2dde4c71,1,0.0,2.0,20032.12,0,9999,1,1901,0,0.0,300.0,0.494529,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,4944.799897999998,0.0,4944.799897999998,21.0,1894.681001,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1000.0,90.222905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0, ,Ethereum,-1
0x3132215a1298f645567f2309ccd64b1ef5edde30,unknown,8098,437,0x3132215a1298f645567f2309ccd64b1ef5edde30,1,0.0,427.7,3192.87,1,7,0,7,1,0.5,10.1082,2.036143,14.252517,14.252517,14.252517,0.0,0.0,0.0,8,14.252517,14.253,0.0,0.000483,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x31537238bb5b237254b629bf226b566c617f182b,unknown,8099,438,0x31537238bb5b237254b629bf226b566c617f182b,1,0.0,0.0,24.85,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
0x3157c0650bd0c85ca276318de70382f98be79490,unknown,8100,439,0x3157c0650bd0c85ca276318de70382f98be79490,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x316b3b83c33b20249b61ded124f2620d8e823793,unknown,8101,440,0x316b3b83c33b20249b61ded124f2620d8e823793,1,16661.88,9089.2,124215.73,2,10,0,9,2,0.054,74.510775,15.623863,74.517344,81.71,78.113672,0.0,0.0,0.0,12,156.22734440000005,156.2386254,0.0,0.011281,4.0,1620.847008,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1607.477008,405.211752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,Genaro X,1
0x319ce3233d17b45d49aaa9414f154832d0f9aa61,unknown,8102,441,0x319ce3233d17b45d49aaa9414f154832d0f9aa61,1,660.12,244.62,4671.13,3,11,0,9,3,0.3,1.0,0.542977,1.299517,2.822265,1.990433,0.0,0.0,0.0,14,5.971299,5.972748,0.0,0.001449,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x31a732f783baff201d7a1bf530e3411636e6df2d,unknown,8103,442,0x31a732f783baff201d7a1bf530e3411636e6df2d,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x31e2f659e5371f95de47be79e1d5027caf0da39d,unknown,8104,443,0x31e2f659e5371f95de47be79e1d5027caf0da39d,1,0.0,5056.75,80272.17,1,2,0,2,1,0.002145,0.17892,0.090533,0.1805,0.1805,0.1805,0.0,0.0,0.0,3,0.1805,0.181065002,0.0,0.000565002,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x31e437cfa7dd0c6bad194e4865c3696551715c4a,unknown,8105,444,0x31e437cfa7dd0c6bad194e4865c3696551715c4a,1,0.0,1323.97,11504.4,1,3,0,2,1,0.582332,1.532456,0.959636,2.875,2.875,2.875,0.0,0.0,0.0,4,2.875,2.87890664,0.0,0.00390664,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x31fca2139b07c2a97287de51f0219a34f4181710,unknown,8106,445,0x31fca2139b07c2a97287de51f0219a34f4181710,1,0.0,4933.42,65333.43,1,2,0,2,1,0.0,0.1,0.05,0.099139,0.099139,0.099139,0.0,0.0,0.0,3,0.099139,0.1,0.0,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x3219ebdcbc9f79f59c8c53105f3e74e0289f3ea9,unknown,8107,446,0x3219ebdcbc9f79f59c8c53105f3e74e0289f3ea9,1,0.0,0.0,61700.73,1,1,0,1,1,0.1073,0.1073,0.1073,0.107256,0.107256,0.107256,0.0,0.0,0.0,2,0.1072558,0.1073,0.0,4.42e-05,1.0,2.086270175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0862700000000003,2.0862700000000003,2.0862700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Livepeer Token,1
0x3232d99007e509d29564099c622a89e143fdc05c,unknown,8108,447,0x3232d99007e509d29564099c622a89e143fdc05c,1,37.77,5.18,174.02,2,19,0,19,2,0.001,1.04,0.36467,3.4622660000000005,3.4643660000000005,3.4633160000000003,0.0,0.0,0.0,21,6.92663154,6.92873154,0.0,0.0021,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x32672bd5f7f68ccae5e23986a11f89b51016145e,unknown,8109,448,0x32672bd5f7f68ccae5e23986a11f89b51016145e,1,696.54,70.23,3558.65,4,11,0,11,4,0.01,15.0,2.650014,1.34988,11.039502,7.285374000000001,0.0,0.0,0.0,15,29.14149718,29.15014938,0.0,0.008652198,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x32c648164d27a2fe26329bb0cff5c379cd1178f9,unknown,8110,449,0x32c648164d27a2fe26329bb0cff5c379cd1178f9,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x32ea6b24675349edb6df2896457819289aad180e,unknown,8111,450,0x32ea6b24675349edb6df2896457819289aad180e,1,1470.0,648.95,39134.32,20,15,0,14,20,0.499895,1.7886529999999998,0.673203,0.024059,7.3,0.5031979999999999,0.0,0.0,0.0,35,10.06395637,10.09804298,0.0,0.03408661,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x32f5891eb94e7a1ebb06add32acddac95774316b,unknown,8112,451,0x32f5891eb94e7a1ebb06add32acddac95774316b,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x3331f67f5b2544fb0f2d7c90f7b8109d24bf6e7c,unknown,8113,452,0x3331f67f5b2544fb0f2d7c90f7b8109d24bf6e7c,1,85.79,1130.58,6596.57,11,5,0,5,11,0.02,20.0,7.204,0.243699,8.900189,3.3742660000000004,0.0,0.0,0.0,16,37.11692282,36.02,0.0,-1.09692282,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x335e40277f127c620560faf1cfa001e5899864ad,unknown,8114,453,0x335e40277f127c620560faf1cfa001e5899864ad,1,0.0,2040.05,38579.0,1,4,0,4,1,0.005291,1.0,0.402726,1.610044,1.610044,1.610044,0.0,0.0,0.0,5,1.610044389,1.610905389,0.0,0.0008609999999999,2.0,13.37,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,100.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,blockwell.ai KYC Casper Token,Blockwell say NOTSAFU,1
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,"phishing,wash",8115,454,0x336a3f0c4d40b1e39cee72e2e59330daf484848c,1,5752.81,339.04,511715.92,84,84,0,69,25,0.001157,10.0,1.0676219999999998,1e-06,10.0,1.063408,0.0,0.0,0.0,168,89.32624717,89.68020737,0.0,0.353960203,4.0,366.337,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,365.0,91.58425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,-1
0x337c7361e523d792b7ac6be7a67f5e51915f8cc8,unknown,8116,455,0x337c7361e523d792b7ac6be7a67f5e51915f8cc8,1,0.0,3.87,7545.43,1,3,0,2,1,0.0,4.6,1.54,4.619139,4.619139,4.619139,0.0,0.0,0.0,4,4.619139,4.62,0.0,0.0008609999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x3385d7af59359a63b411e84390de380e90afa7dc,unknown,8117,456,0x3385d7af59359a63b411e84390de380e90afa7dc,1,4445.14,1463.96,17727.3,3,3,0,2,2,0.3,1.5,0.716609,0.447245,1.0,0.7157479999999999,0.0,0.0,0.0,6,2.14724543,2.14982843,0.0,0.002583,2.0,3.799237535,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.7,2.099238,1.899619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0, ,Livepeer Token,1
0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,unknown,8118,457,0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,1,9172.79,4424.95,49643.1,3,5,0,5,3,0.015,0.5,0.1697,0.007417,0.448499,0.281972,0.0,0.0,0.0,8,0.845916434,0.848499434,0.0,0.002583,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x33bf8bde242216da572d6486d641ae0a18137306,phishing,8119,458,0x33bf8bde242216da572d6486d641ae0a18137306,1,2823.99,25.55,6593.38,2,37,0,32,1,0.0,15.0,1.759929,29.999139000000003,35.116522,32.55783,0.0,0.0,0.0,39,65.11566083,65.11738283,0.0,0.0017219999999999,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x33ce6c64865f889b67b2297742a5855c94db8e5f,unknown,8120,459,0x33ce6c64865f889b67b2297742a5855c94db8e5f,1,0.0,671.73,3981.4,1,4,0,4,1,0.5,50.0,13.0,51.99895,51.99895,51.99895,0.0,0.0,0.0,5,51.99895,52.0,0.0,0.00105,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x33cf1cee79766595db0270867b6b9feb8f30a01e,unknown,8121,460,0x33cf1cee79766595db0270867b6b9feb8f30a01e,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x33e5d6c0447ea731fe4e2502a881b90ee991cf3a,unknown,8122,461,0x33e5d6c0447ea731fe4e2502a881b90ee991cf3a,1,0.0,626.72,5013.77,0,8,0,7,0,2e-06,5.0,2.129985,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,17.03988258,0.0,17.03988258,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0, ,GSENetwork,1
0x33f6ee23ee223c4558a95bf4c0e9f5ed21e06319,unknown,8123,462,0x33f6ee23ee223c4558a95bf4c0e9f5ed21e06319,1,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
0x33f74739ce6be3b2c38af76f5adb3866cb4784c4,"phishing,wash,mixer",8124,463,0x33f74739ce6be3b2c38af76f5adb3866cb4784c4,1,3.52,51.33,5962.12,221,101,0,99,74,0.00832,64.019675,4.966275,0.0,482.0,2.891662,0.0,0.0,0.0,322,639.0573674999998,501.5937353,0.0,-137.4636322,171.0,327145.1972,324630.2987,0.0,3.0,60.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,75003.0,2869.694712,0.0,75003.0,5695.268397999998,0.0,0.0,0.0,53.0,67.0,UnikoinGold,BitAir,-1
0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,unknown,8125,464,0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,1,215.61,198.14,4807.72,3,21,0,15,3,0.05,7.067599,1.515465,1.82332,15.0,10.607773,0.0,0.0,0.0,24,31.8233196,31.8247686,0.0,0.001449,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,blockwell.ai KYC Casper Token, ,1
0x34743ffa1f93e745668725e44efeb3c50a237796,unknown,8126,465,0x34743ffa1f93e745668725e44efeb3c50a237796,1,0.0,523.54,14336.38,1,16,0,16,1,0.108,9.999559,1.77715,28.433000000000003,28.433000000000003,28.433000000000003,0.0,0.0,0.0,17,28.433000000000003,28.43440165,0.0,0.001401649,2.0,2.674,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x34b6341655061f4b5830cd1a7b20a3516043af57,unknown,8127,466,0x34b6341655061f4b5830cd1a7b20a3516043af57,1,209.73,774.99,10348.57,5,12,0,11,5,0.0,3.9,1.353333,1.0,4.22,3.244,0.0,0.0,0.0,17,16.22,16.24,0.0,0.02,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,unknown,8128,467,0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,1,3645.85,482.76,20160.32,5,4,0,4,4,0.5,1.281822,0.7188260000000001,0.0025,1.86,0.5745,0.0,0.0,0.0,9,2.8725,2.87530238,0.0,0.00280238,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,Blockwell say NOTSAFU,1
