address,candidate_labels,cluster_id,tx_count,unique_senders,unique_receivers,interacts_with_contract,first_block,last_block,cluster_suggested_label,final_label,annotator,confidence,notes,alchemy_notes,auto_confidence,review_reason,final_label_before
0x1b894efe9ca79bc139a68740a6b8018abdf73f7e,unknown,1,,,,,,,phishing,,,,,,,,
0x1b8ee5cb5520ea3d12f64a8973c2a4f0cbcb1564,unknown,1,,,,,,,phishing,,,,,,,,
0x1bacbc473428eda051501a65751e185b329217ea,unknown,1,,,,,,,phishing,,,,,,,,
0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,unknown,-1,16,13,1,True,0x52ae25,0x6c4c27,high_value_outlier,rug_pull,,,,"interacts_with_contract=True, tx_count=16 → rug_pull candidate",medium,auto-rule,
0x1c0dffa23f342a62ace37bd4eede6180c40ccbec,unknown,0,,,,,,,rug_pull,,,,,,,,
0x1c0e294310091654beac3d191089d3c376be123f,unknown,2,,,,,,,ponzi,,,,,,,,
0x1c16b965c7960fea0bd7e8629885cbe162223f2e,unknown,1,,,,,,,phishing,,,,,,,,
0x1c2fb401d3dc4fd8131ccfc4589f281d58921402,unknown,1,,,,,,,phishing,,,,,,,,
0x1c39d6e0278d1a28ce21dbd73826559b010224e5,unknown,1,,,,,,,phishing,,,,,,,,
0x1c40d1a1cac7c586b9509c565296f91c8441af9f,unknown,1,,,,,,,phishing,,,,,,,,
0x1c50139c266559b29d7cb27635e0da13bef76a09,unknown,1,,,,,,,phishing,,,,,,,,
0x1c6e3348a7ea72ffe6a384e51bd1f36ac1bcb4264f461889a318a3bb2251bf19,unknown,1,,,,,,,phishing,,,,,,,,
0x1cbc864ea74e0f23f103df8623ba56a01b1eda59,unknown,1,,,,,,,phishing,,,,,,,,
0x1ccc9b2769741ab0e1620721df7cf8ff1d70716b,unknown,1,,,,,,,phishing,,,,,,,,
0x1ccd65d573057c388ea96cc8be30c18a6d21185d,unknown,0,,,,,,,rug_pull,,,,,,,,
0x1ccf09f238a9485de914022d47a99431b7ae9a2d,unknown,1,,,,,,,phishing,,,,,,,,
0x1ce4312fdd45c9184a5561314122b2244bd862c9,phishing,1,,,,,,,phishing,,,,,,,,
0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,unknown,1,,,,,,,phishing,,,,,,,,
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,unknown,1,,,,,,,phishing,,,,,,,,
0x1d138d1f0e8e5f67540b6054de7db08a610f85b4,unknown,1,,,,,,,phishing,,,,,,,,
0x1d2ba50dfa3c78da0e56f62d3a9e80a4d20da363,unknown,1,,,,,,,phishing,,,,,,,,
0x1d52e4636de8c16ffb25855be76630c7fb574e47,unknown,1,,,,,,,phishing,,,,,,,,
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x1d6065940bfd6ac7c4ec1e2a35e1420e0a9c1bff,unknown,1,,,,,,,phishing,,,,,,,,
0x1d64ea27764164debb4e891eb04d524f42904b08,unknown,2,0,0,0,False,,,ponzi,,,,,,,,
0x1d7821b0167c9eb24b49977d394fb5e4e2c9ab6f,unknown,1,,,,,,,phishing,,,,,,,,
0x1d7bc400d3c6d9d37ec54d0e729cbadd06dc0390,unknown,1,,,,,,,phishing,,,,,,,,
0x1d82886f997d0b124dfab342558bc463299c8a6b,unknown,0,,,,,,,rug_pull,,,,,,,,
0x1d8a1c911a7d7a9ca127b1b71ba906a1e01b6b4d,unknown,1,,,,,,,phishing,,,,,,,,
0x1de23f02e185fdc4f6bacc98d6c6419370e38538,unknown,2,,,,,,,ponzi,,,,,,,,
0x1dea82c5628ae89572a153a556312832ee33fda9,unknown,0,,,,,,,rug_pull,,,,,,,,
0x1e071281416b20ac2cd50d2e8093b43f8526940a,phishing,1,,,,,,,phishing,,,,,,,,
0x1e1041d4e5e03d90e6350f8a239d8c0e9770f036,unknown,1,,,,,,,phishing,,,,,,,,
0x1e12436889e2459202437077549e35b56f1299cb,unknown,1,,,,,,,phishing,,,,,,,,
0x1e21312d1e05a13a7d4af51fff776b93d5324111,unknown,1,,,,,,,phishing,,,,,,,,
0x1e3c07ce10973fcaebc81468af1d3f390d2a4c71,"phishing,wash",1,,,,,,,phishing,,,,,,,,
0x1e442d0461bd7a52fadb9920f6ed5bb3cd8ff75d,unknown,1,,,,,,,phishing,,,,,,,,
0x1e67f055367bcbce045e1211f09355eb7411236f,unknown,1,,,,,,,phishing,,,,,,,,
0x1e711a766cd4ec07c590eef54a112190b4826b4e,unknown,1,,,,,,,phishing,,,,,,,,
0x1e75f03ff928bca6c1692179679afc0223d7824f,unknown,1,,,,,,,phishing,,,,,,,,
0x1e765c2fd0c3bb80d780f2b0e730b6cc3834bdfc,unknown,1,,,,,,,phishing,,,,,,,,
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,phishing,-1,,,,,,,high_value_outlier,,,,,,,,
0x1e857859deb11afd0ca7b760f21a3d8ddb03dbdf,phishing,1,,,,,,,phishing,,,,,,,,
0x1e89039e26c0b7f0e922011dbf3e16a230255cd8,unknown,1,,,,,,,phishing,,,,,,,,
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,unknown,1,,,,,,,phishing,,,,,,,,
0x1ee6b25a0e3f855a10916766df3a056e924e5dce,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x1efd1b1ee8174b5421786ef0127ea45076307d8d,unknown,1,,,,,,,phishing,,,,,,,,
0x1f319dd5015b1068f102912f970d63b9947e4cb0,unknown,1,,,,,,,phishing,,,,,,,,
0x1f6f1723d0db4e9783b7171392b6fa9ae1062fd9,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x2056d2e97cc9ad78cf527b382495a8b9704ce011,unknown,1,,,,,,,phishing,,,,,,,,
0x205906790a597972f97fccda132d89ee63f15c10,unknown,1,,,,,,,phishing,,,,,,,,
0x2092b75719ec6f1dfe3f0d8c73239ad0297522be,unknown,1,,,,,,,phishing,,,,,,,,
0x215e7e7edefda37eb39df17b8b91da9a60d85530,unknown,1,,,,,,,phishing,,,,,,,,
0x21693c903aad555ae5188f7813108c61722b94a8,unknown,1,,,,,,,phishing,,,,,,,,
0x216dc48f74bacc2a1ae7c064fd22cb542a70088e,unknown,1,,,,,,,phishing,,,,,,,,
0x21918461c6aeca5eaec825b4746d64a0d4028df6,phishing,1,,,,,,,phishing,,,,,,,,
0x21cb3b2f1145d96fe2d1228f027b3ba5edc6fa79,unknown,1,,,,,,,phishing,,,,,,,,
0x21d4e8fc08cad9a269e66b5f81201a8edc16c231,unknown,1,,,,,,,phishing,,,,,,,,
0x21e951767e23b428e8ff023dce7e6c6923dfcdeb,unknown,1,,,,,,,phishing,,,,,,,,
0x2202bce02f8a5944c1fdf2bd20fcf607f30389ab,unknown,1,,,,,,,phishing,,,,,,,,
0x2223d0e991e67830f9184171e2f5a44c1f0dee09,phishing,1,,,,,,,phishing,,,,,,,,
0x22374a2e9e19bcea56e64f9de3329670cd1a458c,unknown,1,,,,,,,phishing,,,,,,,,
0x2246d2b56c283ea88fedca9c1f81bfa411bf2d9c,unknown,1,,,,,,,phishing,,,,,,,,
0x224b9f4666472682f3e805f4dc1e0fc39b7b96fb,unknown,1,,,,,,,phishing,,,,,,,,
0x2268751eafc860781074d25f4bd10ded480310b9,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x2271a88623266069352196363c1e54f61c5141e1,unknown,1,,,,,,,phishing,,,,,,,,
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,unknown,1,,,,,,,phishing,,,,,,,,
0x227ba10622303ec48d0f12c9ed96a59553b599bd,unknown,1,,,,,,,phishing,,,,,,,,
0x2299c90980777bb9ebf2d8d58a92cb3ab7f7faa0,unknown,1,,,,,,,phishing,,,,,,,,
0x22cff91f77a2ed675f3ab4aee16e15b27f6f275c,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x233772b61331e4355c5a3acb1ede5f0793eb273a,unknown,1,,,,,,,phishing,,,,,,,,
0x23397c5d9c6363d67b3a294b677f80f93949bf56,unknown,1,,,,,,,phishing,,,,,,,,
0x233ae9c0fb89305756ea856e673a0f80229eb33f,unknown,1,,,,,,,phishing,,,,,,,,
0x23667058d0cd398ff8d25e015c86322644c7783d,unknown,1,,,,,,,phishing,,,,,,,,
0x237abde05ac2f992a44436bfee8b3219a329c5a0,unknown,1,,,,,,,phishing,,,,,,,,
0x23d56797f64640e96feaf57b7874c897b53ef0e4,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x23e34bbccb320951d8d5db864cce0ba9452ae663,unknown,1,,,,,,,phishing,,,,,,,,
0x23f1909f7a65cba4d2a4a42ee1ba7d9772c3ba93,unknown,1,,,,,,,phishing,,,,,,,,
0x240e125c20a4cc84bd6e7f8d1fd07aff4c06d43d,unknown,1,,,,,,,phishing,,,,,,,,
0x24328c35066c61523e03ac14996131aef4b3f525,unknown,1,,,,,,,phishing,,,,,,,,
0x2457119f041c0da24f05a4cfa9851446c224bfa8,unknown,1,,,,,,,phishing,,,,,,,,
0x247733af8b2bb8e63e3a2a419761c0fd71d40499,unknown,1,,,,,,,phishing,,,,,,,,
0x24aa18952e80707dad3ab4c9c97e787f2af337ca,unknown,1,,,,,,,phishing,,,,,,,,
0x24c00035b050bec633287c2babfbb9f4fe3c8a83,unknown,1,,,,,,,phishing,,,,,,,,
0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,unknown,1,,,,,,,phishing,,,,,,,,
0x2511a5cf945e1cda14e3210d2a56ea0de1d3e031,unknown,1,,,,,,,phishing,,,,,,,,
0x2519a00724ca9d3cdf1fe5f9995d2ee886f48fea,unknown,1,,,,,,,phishing,,,,,,,,
0x2557024c47835506da3acaaf3091565ce6952d28,unknown,1,,,,,,,phishing,,,,,,,,
0x257890939f7c0b758897f7bd49a590b7190043e0,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x259510f83370e261ff018cf973d0e80ff64cf1b5,unknown,1,,,,,,,phishing,,,,,,,,
0x259a0af5bb419bcea7e5aaeb0bed2e98bd8a11b3,unknown,1,,,,,,,phishing,,,,,,,,
0x259efb559a5d9ed64ccf44bd5188b325dc4738c8,unknown,1,,,,,,,phishing,,,,,,,,
0x25ce2252a80c1c4fdf12fd9c608858c23b3094ef,unknown,1,,,,,,,phishing,,,,,,,,
0x25dc5894db8ef7f7ff7096ea73b890c1a188d549,unknown,1,,,,,,,phishing,,,,,,,,
0x25f754ade28ec1ed771ee22efeaed764847181e3,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x25f8b4acd2c37d7ebae0066fdf9f13f327c0c4eb,unknown,1,,,,,,,phishing,,,,,,,,
0x265f38529e6b8c157d9976b2665baffdb0280f0c,unknown,1,,,,,,,phishing,,,,,,,,
0x26a022e559ec404c142ec873f1cde696ac97915b,unknown,1,,,,,,,phishing,,,,,,,,
0x26ba821222ee3b7b77f83cf1411dc5105bf2e499,unknown,1,,,,,,,phishing,,,,,,,,
0x26bf2ea373496c1e4b91c49965cd58c60712787c,unknown,1,,,,,,,phishing,,,,,,,,
0x26f7eb488661c33c43089ad61944f3231222b32f,unknown,1,,,,,,,phishing,,,,,,,,
0x27075c2f55bd05c8f7009e8b5a1d3cf131806dd5,unknown,1,,,,,,,phishing,,,,,,,,
0x273730ff234b4bd238ce9751bedda309a946d6a6,unknown,1,,,,,,,phishing,,,,,,,,
0x2779554418f66834a811f2beabb0151474b9c67d,unknown,1,,,,,,,phishing,,,,,,,,
0x2784574e2405a7d3be1259b5f00412ae652018f4,unknown,1,,,,,,,phishing,,,,,,,,
0x2789b7b3557f39643198433daebf6b43512be65b,unknown,1,,,,,,,phishing,,,,,,,,
0x27ec5a27e521364699b870e5d8b5245d97cd0031,unknown,1,,,,,,,phishing,,,,,,,,
0x27f897ebeed82240734489d52aa7e39a8ca257e9,unknown,1,,,,,,,phishing,,,,,,,,
0x27fddd724fe2a47025444e2e5b02e30899c3b871,unknown,1,,,,,,,phishing,,,,,,,,
0x2804e8b4c04c655376d18ada84d46fc345240e0a,unknown,1,,,,,,,phishing,,,,,,,,
0x2831f460a932f3b7b44fb90ffcd7fddaddf4c980,unknown,1,,,,,,,phishing,,,,,,,,
0x285cfe87f4ad22228a625dcd1f64b2bc6b27ecff,unknown,1,,,,,,,phishing,,,,,,,,
0x28906b932cf61c99efc12615f4852bd2d512d8a2,unknown,1,,,,,,,phishing,,,,,,,,
0x289f70e8c29657e574de9cf78d74cb20f674936a,unknown,1,,,,,,,phishing,,,,,,,,
0x28a6d6e41fcca5b003f22ceba48aa689325dd62b,unknown,1,,,,,,,phishing,,,,,,,,
0x28f45192fd495bd9cbb312a6080d086d14481ebc,unknown,1,,,,,,,phishing,,,,,,,,
0x2903e9f1d81fac8ccc313b5b496f2db7db6750b6,unknown,1,,,,,,,phishing,,,,,,,,
0x2914c01d6589b3b52a065a9d9cda539ca765a311,unknown,1,,,,,,,phishing,,,,,,,,
0x297a88c749273f2de6a378a6015dd624d993c671,unknown,1,,,,,,,phishing,,,,,,,,
0x299628fd380813622305517e64eee89bb6a49ca3,unknown,1,,,,,,,phishing,,,,,,,,
0x29aaa966321f7d82e119bbc965a58cb62d703445,unknown,1,,,,,,,phishing,,,,,,,,
0x29c3adf6f50e2186c21f5ebb1ac073115831286e,unknown,1,,,,,,,phishing,,,,,,,,
0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x2a0055bd440ebc26fd466d7ee04ca293300beff4,unknown,1,,,,,,,phishing,,,,,,,,
0x2a1cbda9f24255ff3489561af72342871c06b7a3,unknown,1,,,,,,,phishing,,,,,,,,
0x2a206bca8ee7c324af1b67ae05373a59a3d4502d,unknown,1,,,,,,,phishing,,,,,,,,
0x2a21180d900cddc46416117903edc0ee83286408,unknown,1,,,,,,,phishing,,,,,,,,
0x2a37a183eb7f18cae3fcb967404e472729f21e96,unknown,1,,,,,,,phishing,,,,,,,,
0x2a6c7867e605d0f0f940cec1669d98a33cf4c299,unknown,1,,,,,,,phishing,,,,,,,,
0x2a6d8021861f27ab992572d8689017b7a83c989d,"phishing,wash",-1,100,95,1,True,0x4c680c,0x4c6a19,high_value_outlier,phishing,,,,"interacts_with_contract=True, tx_count=100 → rug_pull candidate; override by candidate_labels containing 'wash'; override by candidate_labels containing 'phishing'",high,auto-rule,
0x2a7d04018d7295d8069ec9721ee415c4bdc57909,unknown,1,,,,,,,phishing,,,,,,,,
0x2aa40bb0993b5a2d00da4c1cd9555c626974c1a9,unknown,1,,,,,,,phishing,,,,,,,,
0x2af0b9190aa127c1989886670481381b5b549985,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x2b164ae662a0ab1832c87cb4a226efec56219fb6,unknown,1,,,,,,,phishing,,,,,,,,
0x2b1c266e2a39a7a30aed472fad47d6b6ab953f7e,unknown,1,,,,,,,phishing,,,,,,,,
0x2b22b2c65b185182786f087c1a0035b5ed76bbb7,unknown,2,,,,,,,ponzi,,,,,,,,
0x2b3f15a55a68c4c81ae8331c2fe8e90008993f51,unknown,1,,,,,,,phishing,,,,,,,,
0x2b5268fde5041f6b1afd77166de4e9ea5d9e967a,unknown,1,,,,,,,phishing,,,,,,,,
0x2b5d022d3396c412a58c7be8897bc8d3e0c823c3,unknown,1,,,,,,,phishing,,,,,,,,
0x2bcc8aefa2fc9d8e52dad098778bb0a8d08a4aa3,unknown,1,,,,,,,phishing,,,,,,,,
0x2bd267ad20e8c42c85f9c16fd4c6f24770dc492c,unknown,1,,,,,,,phishing,,,,,,,,
0x2c05d74cd9f878b9834a50092043bde944a60ef8,unknown,1,,,,,,,phishing,,,,,,,,
0x2c11e2b870472a32027500bf0facceb7200e768b,unknown,1,,,,,,,phishing,,,,,,,,
0x2c1df1d2b053e2bf89bb5251af392bc962326e51,unknown,1,,,,,,,phishing,,,,,,,,
0x2c30e423d30e78c416b3d8938e2e14d09af4753f,unknown,1,,,,,,,phishing,,,,,,,,
0x2cc762c27a50d18e50efcd3bee9e3154e3bb094d,unknown,1,,,,,,,phishing,,,,,,,,
0x2cf904052d9ff15c18d6061e569b09925a6f0ac0,unknown,1,,,,,,,phishing,,,,,,,,
0x2d146aa23645950fdefbb23f636a5d1674fe1047,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x2d19f9fece6da18f2899944b0621c5ecebaa249b,unknown,1,,,,,,,phishing,,,,,,,,
0x2d1f576724cf3495fc397490ea36cbe2f8bfa7bc,unknown,1,,,,,,,phishing,,,,,,,,
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,unknown,1,,,,,,,phishing,,,,,,,,
0x2d4498a2cf71f5b0946f0ebcfff97ca9d0cd5d04,unknown,1,,,,,,,phishing,,,,,,,,
0x2d50bffa93d3f93918837677dc7598784e1da128,unknown,1,,,,,,,phishing,,,,,,,,
0x2d791afb30b48a0ac39e6b416d2f46aa095b1704,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x2d7e6ab02d3f975248c747eacb99107bc597e4ce,unknown,1,,,,,,,phishing,,,,,,,,
0x2d8d2ac5f701363b17f07a46e15e2e97282f5b0a,unknown,1,,,,,,,phishing,,,,,,,,
0x2da8703d18afed53b303119e4ff06cf035a9fadb,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x2dc5616ec2b9d24906f0e11dc8d8a736392dfedd,unknown,2,,,,,,,ponzi,,,,,,,,
0x2df62e8d020984d77a5baaec76aa3473daf2d313,unknown,1,,,,,,,phishing,,,,,,,,
0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,unknown,1,,,,,,,phishing,,,,,,,,
0x2dfe2e0522cc1f050edcc7a05213bb55bbb36884ec9468fc39eccc013c65b5e4,unknown,1,,,,,,,phishing,,,,,,,,
0x2e3a90d922c6d5f73136f83eb62a86e27b792487,unknown,1,,,,,,,phishing,,,,,,,,
0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,unknown,1,,,,,,,phishing,,,,,,,,
0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,unknown,1,,,,,,,phishing,,,,,,,,
0x2e6ace64e85572eedaad739c3172ece853153c73,unknown,1,,,,,,,phishing,,,,,,,,
0x2ea8449b6561e6fd33671177cc6525f163326ac3,unknown,1,,,,,,,phishing,,,,,,,,
0x2eb045d518290aca828046641d29f605ead1a283,unknown,1,,,,,,,phishing,,,,,,,,
0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,unknown,1,,,,,,,phishing,,,,,,,,
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,unknown,1,,,,,,,phishing,,,,,,,,
0x2f8debdcf62eb537871daede11f790d84ddf35cf,unknown,1,,,,,,,phishing,,,,,,,,
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,unknown,1,,,,,,,phishing,,,,,,,,
0x3007a0db9caad557cf4589cfd550c21ce9399b15,unknown,1,,,,,,,phishing,,,,,,,,
0x300d4fbdb7ef38488eb9338982686e04ba426715,unknown,1,,,,,,,phishing,,,,,,,,
0x3018a3eab048a0a1c15003b383a181f089a039cc,unknown,2,,,,,,,ponzi,,,,,,,,
0x303345349da72a28d12d5515f145dd77cb84bacc,unknown,1,,,,,,,phishing,,,,,,,,
0x303f41f4e6a1e1fc9cc2738c722b73b3d9fe54cb,unknown,0,,,,,,,rug_pull,,,,,,,,
0x304d66005b5ad49f7ce54aceba9bbadb4a5774db,unknown,1,,,,,,,phishing,,,,,,,,
0x3095e50d8b6ecd80edc83943a19e00bf596e525f,unknown,1,,,,,,,phishing,,,,,,,,
0x30be08e516b049afed7b35185497d9ec8d430227,unknown,1,,,,,,,phishing,,,,,,,,
0x30fac621bd26f6828551a79807ed3c2a70b1b082,unknown,1,,,,,,,phishing,,,,,,,,
0x311c65dcbe025ead81cab2925b81489123ce2eda,unknown,2,,,,,,,ponzi,,,,,,,,
0x311f71389e3de68f7b2097ad02c6ad7b2dde4c71,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x3132215a1298f645567f2309ccd64b1ef5edde30,unknown,1,,,,,,,phishing,,,,,,,,
0x31537238bb5b237254b629bf226b566c617f182b,unknown,2,,,,,,,ponzi,,,,,,,,
0x3157c0650bd0c85ca276318de70382f98be79490,unknown,1,,,,,,,phishing,,,,,,,,
0x316b3b83c33b20249b61ded124f2620d8e823793,unknown,1,,,,,,,phishing,,,,,,,,
0x319ce3233d17b45d49aaa9414f154832d0f9aa61,unknown,1,,,,,,,phishing,,,,,,,,
0x31a732f783baff201d7a1bf530e3411636e6df2d,unknown,1,,,,,,,phishing,,,,,,,,
0x31e2f659e5371f95de47be79e1d5027caf0da39d,unknown,1,,,,,,,phishing,,,,,,,,
0x31e437cfa7dd0c6bad194e4865c3696551715c4a,unknown,1,,,,,,,phishing,,,,,,,,
0x31fca2139b07c2a97287de51f0219a34f4181710,unknown,1,,,,,,,phishing,,,,,,,,
0x3219ebdcbc9f79f59c8c53105f3e74e0289f3ea9,unknown,1,,,,,,,phishing,,,,,,,,
0x3232d99007e509d29564099c622a89e143fdc05c,unknown,1,,,,,,,phishing,,,,,,,,
0x32672bd5f7f68ccae5e23986a11f89b51016145e,unknown,1,,,,,,,phishing,,,,,,,,
0x32c648164d27a2fe26329bb0cff5c379cd1178f9,unknown,1,,,,,,,phishing,,,,,,,,
0x32ea6b24675349edb6df2896457819289aad180e,unknown,1,,,,,,,phishing,,,,,,,,
0x32f5891eb94e7a1ebb06add32acddac95774316b,unknown,1,,,,,,,phishing,,,,,,,,
0x3331f67f5b2544fb0f2d7c90f7b8109d24bf6e7c,unknown,1,,,,,,,phishing,,,,,,,,
0x335e40277f127c620560faf1cfa001e5899864ad,unknown,1,,,,,,,phishing,,,,,,,,
0x336a3f0c4d40b1e39cee72e2e59330daf484848c,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x337c7361e523d792b7ac6be7a67f5e51915f8cc8,unknown,1,,,,,,,phishing,,,,,,,,
0x3385d7af59359a63b411e84390de380e90afa7dc,unknown,1,,,,,,,phishing,,,,,,,,
0x3389a9cacb4a3fdbe43db14d132b3f1e215a835d,unknown,1,,,,,,,phishing,,,,,,,,
0x33bf8bde242216da572d6486d641ae0a18137306,phishing,1,,,,,,,phishing,,,,,,,,
0x33ce6c64865f889b67b2297742a5855c94db8e5f,unknown,1,,,,,,,phishing,,,,,,,,
0x33cf1cee79766595db0270867b6b9feb8f30a01e,unknown,1,,,,,,,phishing,,,,,,,,
0x33e5d6c0447ea731fe4e2502a881b90ee991cf3a,unknown,1,,,,,,,phishing,,,,,,,,
0x33f6ee23ee223c4558a95bf4c0e9f5ed21e06319,unknown,1,,,,,,,phishing,,,,,,,,
0x33f74739ce6be3b2c38af76f5adb3866cb4784c4,"phishing,wash,mixer",-1,,,,,,,high_value_outlier,,,,,,,,
0x3422258c54c75b879ec7b2b1050186a2c0eb0ebd,unknown,1,,,,,,,phishing,,,,,,,,
0x34743ffa1f93e745668725e44efeb3c50a237796,unknown,1,,,,,,,phishing,,,,,,,,
0x34b6341655061f4b5830cd1a7b20a3516043af57,unknown,1,,,,,,,phishing,,,,,,,,
0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,unknown,1,,,,,,,phishing,,,,,,,,
0x34d891216ca79efa979bb5c8ab321fd721e861cf,unknown,1,,,,,,,phishing,,,,,,,,
0x34eea3e741f9a3e77fb34e0793b1af36edc2b0ae,phishing,1,,,,,,,phishing,,,,,,,,
0x35124e63425645e352b56a06482cea32bedec838,unknown,1,,,,,,,phishing,,,,,,,,
0x3533104fd03ff652d7e041ec259080f75f243f3f,unknown,1,,,,,,,phishing,,,,,,,,
0x35647d709bcd5b451f8c62228876975e8d31f85b,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x35810a676a84ec4db68c0a9286f7a740fda10b29,unknown,1,,,,,,,phishing,,,,,,,,
0x35919ff0a88a0bdfd1b0ef3be574bcf6c1e90e01,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x35a95d5f0c8f676bb7b2dab47d6368a4ad5cbf8a,unknown,1,,,,,,,phishing,,,,,,,,
0x35ad1cb9a39de486cebcce3cf51661fd6c848193,unknown,1,,,,,,,phishing,,,,,,,,
0x35bf085175dc3e3f750bffa53711fb4acdbf2aed,unknown,1,,,,,,,phishing,,,,,,,,
0x362291375bd3fc2ff0f928184bd6f373f92dea57,unknown,1,,,,,,,phishing,,,,,,,,
0x362f1d7c705f0d8f38786b4d6efd6ecc54199be6,unknown,1,,,,,,,phishing,,,,,,,,
0x3639b8b8eda816b2cb62b65159a183972a3cf863,unknown,1,,,,,,,phishing,,,,,,,,
0x3681828da105fc3c44e212f6c3dc51a0a5a6f5c6,phishing,-1,,,,,,,high_value_outlier,,,,,,,,
0x3683ed5a996c11d0eb4d47c9bff077772644ac62,unknown,1,,,,,,,phishing,,,,,,,,
0x368b04c943161febd18aa596b657a8db22031957,unknown,1,,,,,,,phishing,,,,,,,,
0x368be389ce940bf17c3296344086e368bc4c60f3,unknown,1,,,,,,,phishing,,,,,,,,
0x36db23fd8e0fabb300ba95bfdf4a0f20b05eebfb,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x36f1e58458c073de491f4e0627140bce19976aa4,unknown,1,,,,,,,phishing,,,,,,,,
0x3715b1ed9bbd5e165af97619b5c5e13e39f55504,unknown,1,,,,,,,phishing,,,,,,,,
0x371850498d1bd60d67110d1d046ffabc10f957ec,unknown,0,,,,,,,rug_pull,,,,,,,,
0x37761568af636f074595bce8ed20dd5b404ed798,unknown,1,,,,,,,phishing,,,,,,,,
0x3786db0c02ced8434623b460781dbccd40b608c4,unknown,1,,,,,,,phishing,,,,,,,,
0x379ce20c018fb6301c1872c429ec7270ffa4dc5b,unknown,1,,,,,,,phishing,,,,,,,,
0x37a8c55f6860e19f353686f5dd9c603adb8448b6,unknown,1,,,,,,,phishing,,,,,,,,
0x37acc28ca8154ba04d4edef97cf8d3fc6f313ca4,unknown,1,,,,,,,phishing,,,,,,,,
0x37c81cc9ff71d0f97849a947bf22e8e529b72230,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
0x37c85a7523b1832b4d0380b2f513e88b66e8c850,phishing,1,,,,,,,phishing,,,,,,,,
0x37ce714cd173d79c209cabe9ab41830f5c31363e,unknown,1,,,,,,,phishing,,,,,,,,
0x37d0909cc7ec38f2d966092ea3607f77bc6bc008,unknown,1,,,,,,,phishing,,,,,,,,
0x37e30fee740928e8db15d3dafd544baab6b87051,phishing,1,,,,,,,phishing,,,,,,,,
0x37f6e167a71996cc94d76f34591d597a805270fe,unknown,1,,,,,,,phishing,,,,,,,,
0x3810bd434103f1d0618b909ba14e4d2d707d79f7,unknown,1,,,,,,,phishing,,,,,,,,
0x3814c3dee17a7660e5240d7b2352734e853f60bb,unknown,1,,,,,,,phishing,,,,,,,,
0x3841eb6910fb442f82aaf50eba5da9b275619ee0,unknown,1,,,,,,,phishing,,,,,,,,
0x384d84914784760e1aa55eb2ab9028d2fae538e9,unknown,1,,,,,,,phishing,,,,,,,,
0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,"phishing,wash",-1,,,,,,,high_value_outlier,,,,,,,,
0x387ba35be8c8cbf2f4d3ddb571cb80069bf100e2,unknown,1,,,,,,,phishing,,,,,,,,
0x3884eb0ae2a04bce65b5b0ca9c1bd069cbd52c66,unknown,-1,,,,,,,high_value_outlier,,,,,,,,
